"pair","method_code","b_fast","se_fast","pval_fast","b_native","se_native","pval_native","abs_beta_delta","abs_se_delta","abs_pval_delta","relative_se_delta"
149,"simple_mode",-0.0249708355178362,3.30977725600499,0.993998914473821,-0.0249708355178362,3.05248834689668,0.993493104439051,0,0.257288909108309,0.000505810034769238,0.0842882526873139
149,"weighted_mode",-0.0249708355178362,3.3369949731197,0.994047860531738,-0.0249708355178362,3.01335562055692,0.993408605052727,0,0.323639352562775,0.000639255479011003,0.107401645645448
150,"ivw",0.247930229599254,0.124238500630903,0.0459775867348547,0.247930229599254,0.124238500630903,0.0459775867348548,2.77555756156289e-17,2.77555756156289e-17,2.08166817117217e-17,2.23405590655728e-16
150,"egger",0.166339779828732,0.173170793886976,0.339671063403528,0.166339779828732,0.173170793886976,0.339671063403529,8.32667268468867e-17,5.55111512312578e-17,4.44089209850063e-16,3.20557237079415e-16
150,"weighted_median",0.057111069549418,0.0752230367282389,0.447719090709825,0.057111069549418,0.0706816066918983,0.419087883519398,0,0.00454143003634054,0.0286312071904277,0.0642519355302246
150,"simple_mode",0.553244376548637,2.72949802171025,0.839884914096395,0.553244376548637,2.42956507253592,0.820442916869874,0,0.299932949174333,0.019441997226521,0.123451292811545
150,"weighted_mode",0.254538862559585,2.64981981644494,0.923711032224601,0.254538862559585,2.371068760157,0.914775225998472,0,0.27875105628794,0.00893580622612855,0.117563463772971
151,"ivw",-0.0309132321784146,0.116561633183045,0.790848210931602,-0.0309132321784146,0.116561633183045,0.790848210931602,6.2450045135165e-17,1.38777878078145e-17,4.44089209850063e-16,1.19059654783844e-16
151,"egger",0.135652718308309,0.170541681222597,0.428721437095885,0.13565271830831,0.170541681222597,0.428721437095884,4.16333634234434e-16,1.11022302462516e-16,9.99200722162641e-16,6.50998053183289e-16
151,"weighted_median",-0.11863946213427,0.115250373070293,0.303288781688692,-0.11863946213427,0.112071355006705,0.289779036569075,5.55111512312578e-17,0.00317901806358825,0.0135097451196169,0.0283660179124099
151,"simple_mode",0.0748772968238348,1.00610066131306,0.940857088468961,0.0748772968238348,0.906362532632642,0.934363104014266,0,0.0997381286804234,0.0064939844546944,0.110042201756423
151,"weighted_mode",-0.172423023658727,1.00503865429334,0.864212435196733,-0.172423023658727,1.01521107791818,0.865559771374308,0,0.0101724236248435,0.00134733617757432,0.0100200084948869
152,"ivw",-0.0823908041470982,0.111244530781713,0.458919081534517,-0.0823908041470982,0.111244530781713,0.458919081534517,0,2.77555756156289e-17,5.55111512312578e-17,2.49500585966709e-16
152,"egger",-0.246385570198102,0.158677622187423,0.124431860744535,-0.246385570198102,0.158677622187423,0.124431860744535,2.77555756156289e-16,2.77555756156289e-17,2.91433543964104e-16,1.7491802078333e-16
152,"weighted_median",-0.016634235905555,0.0922554471371011,0.856912130658388,-0.016634235905555,0.0942201023200939,0.859864565500473,6.93889390390723e-18,0.00196465518299282,0.00295243484208507,0.0208517623587194
152,"simple_mode",-0.00835655541021074,1.3934856647436,0.995229962018132,-0.00835655541021074,1.29814818862589,0.994879649746711,0,0.0953374761177135,0.000350312271420905,0.0734411348049793
152,"weighted_mode",-0.00835655541021074,1.40703535675703,0.995275896736251,-0.00835655541021074,1.39461040977314,0.995233808978863,0,0.0124249469838864,4.20877573878986e-05,0.00890926017532563
153,"ivw",0.141035121296347,0.11355895847671,0.214253149292198,0.141035121296347,0.11355895847671,0.214253149292199,8.32667268468867e-17,2.77555756156289e-17,3.60822483003176e-16,2.44415552836559e-16
153,"egger",-0.253682355263775,0.163359651626292,0.124392668093231,-0.253682355263775,0.163359651626292,0.124392668093232,5.55111512312578e-17,5.55111512312578e-17,6.93889390390723e-17,3.39809436899678e-16
153,"weighted_median",-0.0771990850999712,0.113523147569904,0.496485805429129,-0.0771990850999712,0.115057130704407,0.502244058968736,1.38777878078145e-17,0.00153398313450302,0.00575825353960696,0.0133323604118373
153,"simple_mode",0.292848919130109,0.706637313807633,0.67965757453615,0.292848919130109,0.698083584250067,0.675958303772096,0,0.00855372955756584,0.00369927076405396,0.012253159579386
153,"weighted_mode",-0.0390567721478425,0.645493984037137,0.951901046144401,-0.0390567721478425,0.684233429058444,0.954621196138621,0,0.0387394450213068,0.00272014999422066,0.0566172937130755
154,"ivw",0.0239321532053685,0.130801124196843,0.854824728011177,0.0239321532053684,0.130801124196843,0.854824728011177,4.5102810375397e-17,2.77555756156289e-17,2.22044604925031e-16,2.12196766549648e-16
154,"egger",-0.0466152417693617,0.175077823133539,0.790728318884496,-0.0466152417693618,0.175077823133539,0.790728318884496,4.85722573273506e-17,1.38777878078145e-16,0,7.92663945634583e-16
154,"weighted_median",-0.101063870727411,0.0893615941565025,0.258074366579633,-0.101063870727411,0.0863210986125339,0.241683237096404,1.38777878078145e-17,0.00304049554396864,0.0163911294832287,0.0352230867405475
154,"simple_mode",0.101265415893414,0.696045428787346,0.884687977196531,0.101265415893414,0.620047566455292,0.870674240391499,0,0.0759978623320539,0.0140137368050327,0.122567793897686
154,"weighted_mode",-0.0845117334519472,0.634690660119279,0.894401673796245,-0.0845117334519472,0.611380180025727,0.890400873627679,0,0.023310480093552,0.00400080016856541,0.038127634580125
155,"ivw",-0.0950475145627995,0.12797339307273,0.457655401264511,-0.0950475145627996,0.12797339307273,0.457655401264511,1.2490009027033e-16,8.32667268468867e-17,3.33066907387547e-16,6.50656553269353e-16
155,"egger",-0.0183716864368501,0.185646983598473,0.921417318890452,-0.0183716864368502,0.185646983598474,0.921417318890452,1.35308431126191e-16,5.55111512312578e-17,5.55111512312578e-16,2.99014560620711e-16
155,"weighted_median",-0.0751765781270451,0.11424215607179,0.510508661545687,-0.0751765781270451,0.114302611958379,0.510732326708497,2.77555756156289e-17,6.04558865891364e-05,0.000223665162809805,0.000528910805740381
155,"simple_mode",-0.0412411486835197,0.772177993433413,0.957537649060983,-0.0412411486835197,0.811578828426193,0.959597285796117,0,0.0394008349927798,0.00205963673513421,0.0485483770802469
155,"weighted_mode",-0.0412411486835197,0.763281710691168,0.957043221869047,-0.0412411486835197,0.704253985471754,0.953446761578099,0,0.0590277252194141,0.00359646029094818,0.0838159619073701
156,"ivw",-0.0675950848612811,0.144052681547905,0.638899066597145,-0.0675950848612812,0.144052681547905,0.638899066597145,4.16333634234434e-17,0,2.22044604925031e-16,0
156,"egger",-0.362770939916853,0.208542448141727,0.0857833507545196,-0.362770939916853,0.208542448141726,0.0857833507545198,2.77555756156289e-16,8.32667268468867e-17,1.80411241501588e-16,3.99279511623927e-16
156,"weighted_median",-0.0291724545085274,0.110993459045378,0.792681308305326,-0.0291724545085274,0.108589360775928,0.788199579372219,1.38777878078145e-17,0.00240409826944972,0.00448172893310705,0.0221393537292344
156,"simple_mode",0.172780939238823,0.512443055447153,0.73686011818434,0.172780939238823,0.468135679071702,0.713028870793249,0,0.0443073763754511,0.0238312473910909,0.0946464419531347
156,"weighted_mode",-0.0877720485675705,0.47184462219162,0.852894954427599,-0.0877720485675705,0.448771144881609,0.845426299934917,0,0.023073477310011,0.00746865449268219,0.0514147969921241
157,"ivw",-0.050669053821022,0.132592806184501,0.702357306076221,-0.050669053821022,0.132592806184501,0.702357306076221,2.77555756156289e-17,0,2.22044604925031e-16,0
157,"egger",-0.207941706999721,0.191084623458141,0.27976648459166,-0.207941706999721,0.191084623458141,0.27976648459166,3.88578058618805e-16,8.32667268468867e-17,5.55111512312578e-16,4.35758384635942e-16
157,"weighted_median",-0.223329428033606,0.12720139427546,0.0791370411790306,-0.223329428033606,0.130997362088974,0.0882244325117168,5.55111512312578e-17,0.00379596781351332,0.00908739133268614,0.0289774370489621
157,"simple_mode",-0.261410182195521,0.795508649670529,0.743300351752235,-0.261410182195521,0.75502557357939,0.730069915495593,0,0.0404830760911385,0.0132304362566419,0.0536181521630032
157,"weighted_mode",-0.0488674721464888,0.787274083611124,0.95065861320537,-0.0488674721464888,0.778757683439609,0.950119734448512,0,0.00851640017151534,0.000538878756857653,0.0109358794816639
158,"ivw",0.0818427059368535,0.120232354185796,0.496058481015898,0.0818427059368536,0.120232354185796,0.496058481015897,1.38777878078145e-17,4.16333634234434e-17,2.22044604925031e-16,3.46274209678261e-16
158,"egger",0.0784856376699912,0.172654881682489,0.650641764336185,0.0784856376699911,0.172654881682489,0.650641764336186,9.71445146547012e-17,1.11022302462516e-16,5.55111512312578e-16,6.43030196311999e-16
158,"weighted_median",0.129477048633425,0.0860544868479136,0.132428537486934,0.129477048633425,0.0869231240219363,0.136340450341597,0,0.000868637174022732,0.00391191285466297,0.00999316561383043
158,"simple_mode",-0.0302607049661585,1.05483315659003,0.977184255336319,-0.0302607049661585,1.04975696800623,0.9770739587322,0,0.00507618858379777,0.000110296604118876,0.00483558455767033
158,"weighted_mode",-0.0302607049661585,0.998861510406815,0.975906150405672,-0.0302607049661585,1.05099338334479,0.97710092196151,0,0.0521318729379749,0.00119477155583858,0.0496024749195519
159,"ivw",-0.00757037787341671,0.166807767957319,0.963801357600755,-0.00757037787341661,0.166807767957319,0.963801357600755,9.80118763926896e-17,0,4.44089209850063e-16,0
159,"egger",0.189900373038678,0.230031462540124,0.411519651716871,0.189900373038678,0.230031462540124,0.411519651716871,0,5.55111512312578e-17,0,2.41319820420544e-16
159,"weighted_median",-0.0594253011957249,0.116773953090843,0.610828103929005,-0.0594253011957249,0.117836286543416,0.61404782339111,0,0.00106233345257292,0.00321971946210542,0.00901533376292804
159,"simple_mode",0.0339009820962492,1.39352329656174,0.980651185472937,0.0339009820962492,1.36410196921367,0.980233950958839,0,0.0294213273480701,0.000417234514097808,0.0215682756949834
159,"weighted_mode",0.0339009820962492,1.39060751400398,0.980610623607916,0.0339009820962492,1.30803256261684,0.97938685842731,0,0.082574951387135,0.0012237651806063,0.0631291251816667
160,"ivw",0.217793941047405,0.132155465796618,0.0993499796388706,0.217793941047405,0.132155465796618,0.0993499796388705,1.11022302462516e-16,5.55111512312578e-17,5.55111512312578e-17,4.20044308395744e-16
160,"egger",0.0230006287800067,0.177225048320932,0.897064635134262,0.0230006287800066,0.177225048320932,0.897064635134263,1.52655665885959e-16,1.11022302462516e-16,7.7715611723761e-16,6.26448143275259e-16
160,"weighted_median",0.168921199145359,0.0911795125721245,0.0639365125327236,0.168921199145359,0.0966011776960297,0.0803523439419247,2.77555756156289e-17,0.00542166512390518,0.0164158314092011,0.0561242135263121
160,"simple_mode",0.298586840408248,0.712023864873266,0.676070815362541,0.298586840408248,0.686269841819659,0.664656616298579,0,0.0257540230536066,0.0114141990639625,0.0375275459946182
160,"weighted_mode",0.121868973632818,0.687117642242702,0.859666353504746,0.121868973632818,0.662582193631301,0.854527775228599,0,0.0245354486114012,0.00513857827614739,0.0370300452490792
161,"ivw",-0.0324207106532397,0.130399815646465,0.803650533284461,-0.0324207106532397,0.130399815646465,0.803650533284461,6.93889390390723e-18,0,0,0
161,"egger",-0.0410634117485007,0.181154768631101,0.821254011393993,-0.0410634117485007,0.181154768631101,0.821254011393993,3.46944695195361e-17,0,1.11022302462516e-16,0
161,"weighted_median",0.0160292182553921,0.10463593003066,0.878248140972971,0.0160292182553921,0.0995045359112743,0.87202225846517,3.46944695195361e-18,0.0051313941193858,0.00622588250780065,0.0515694492958727
161,"simple_mode",-0.000964445881434017,0.685377041306574,0.998880696541174,-0.000964445881434017,0.692109535422708,0.998891584556153,0,0.00673249411613408,1.08880149787272e-05,0.00972749799209483
161,"weighted_mode",-0.000964445881434017,0.659798334550876,0.998837304017751,-0.000964445881434017,0.596326239080003,0.998713548456539,0,0.0634720954708722,0.000123755561211691,0.106438542045031
162,"ivw",-0.0423440645735141,0.131604000808852,0.747639347910066,-0.0423440645735141,0.131604000808852,0.747639347910066,6.93889390390723e-18,5.55111512312578e-17,0,4.2180443520015e-16
162,"egger",-0.0315021573118565,0.191590733488929,0.869811929129558,-0.0315021573118563,0.191590733488929,0.869811929129559,1.45716771982052e-16,0,6.66133814775094e-16,0
162,"weighted_median",-0.0975148938632772,0.0931283586823507,0.295052521006894,-0.0975148938632772,0.0924068599835141,0.291298360713415,0,0.000721498698836545,0.00375416029347936,0.00780784780442993
162,"simple_mode",-0.254182227132693,2.22226556151976,0.909219797560335,-0.254182227132693,2.17871636445179,0.907413477171083,0,0.0435491970679629,0.00180632038925133,0.0199884655839177
162,"weighted_mode",-0.254182227132693,2.24657030024501,0.910197654058377,-0.254182227132693,1.9846232557657,0.898406432527676,0,0.261947044479311,0.0117912215307018,0.131988297385061
163,"ivw",-0.142850778630959,0.142270514971719,0.315340732359376,-0.142850778630959,0.142270514971719,0.315340732359376,1.66533453693773e-16,2.77555756156289e-17,5.55111512312578e-16,1.95090146550368e-16
163,"egger",0.0205914832240052,0.201195505784832,0.918738432029999,0.0205914832240052,0.201195505784832,0.918738432029999,1.38777878078145e-17,0,0,0
163,"weighted_median",0.0645771806116128,0.101205830925607,0.523423122726276,0.0645771806116127,0.100775262535015,0.521650102912284,8.32667268468867e-17,0.000430568390591995,0.00177301981399225,0.00427256034626944
163,"simple_mode",0.186578641335113,0.55060840609868,0.735592800685639,0.186578641335113,0.544730170803851,0.732850043429389,0,0.00587823529482945,0.00274275725624995,0.0107910954999152
163,"weighted_mode",-0.038060425698901,0.498578906391952,0.939338578212311,-0.038060425698901,0.499208314309598,0.939414910878834,0,0.000629407917646707,7.63326665224051e-05,0.00126081216919869
164,"ivw",-0.0516558716292152,0.150596222699424,0.73159163010406,-0.0516558716292152,0.150596222699424,0.73159163010406,0,5.55111512312578e-17,0,3.6860918711124e-16
164,"egger",-0.311782469368894,0.211972617185911,0.14525097495403,-0.311782469368895,0.211972617185912,0.14525097495403,3.33066907387547e-16,1.38777878078145e-16,2.77555756156289e-17,6.54697195895019e-16
164,"weighted_median",-0.0347301996746761,0.112050137973382,0.756597218718056,-0.0347301996746762,0.112328372660733,0.757181130115396,7.63278329429795e-17,0.000278234687351164,0.000583911397339709,0.00247697603695835
164,"simple_mode",-0.0720993323786711,0.607621162425513,0.905839803999625,-0.0720993323786711,0.569605173768438,0.89958830139331,0,0.0380159886570741,0.00625150260631446,0.0667409469011051
164,"weighted_mode",-0.0720993323786711,0.56627924589086,0.899001762604295,-0.0720993323786711,0.553791349221991,0.896737122158354,0,0.0124878966688692,0.0022646404459411,0.0225498225756201
165,"ivw",0.0257200994736481,0.144723234394327,0.85894349481601,0.0257200994736481,0.144723234394327,0.85894349481601,3.46944695195361e-18,2.77555756156289e-17,1.11022302462516e-16,1.91783826085612e-16
165,"egger",-0.0314041669613111,0.208127297061098,0.88044292156846,-0.031404166961311,0.208127297061097,0.88044292156846,1.04083408558608e-16,2.22044604925031e-16,2.22044604925031e-16,1.06686920966378e-15
165,"weighted_median",-0.0512903198050681,0.0973408419955641,0.598252830534251,-0.0512903198050681,0.0901229770705922,0.569278237192157,0,0.00721786492497185,0.0289745933420934,0.0800890645159024
165,"simple_mode",0.0352621135450308,0.51076908014128,0.945130084022598,0.0352621135450308,0.541074039545777,0.948198754908526,0,0.0303049594044965,0.00306867088592855,0.0560088956216363
165,"weighted_mode",0.0352621135450308,0.483512612057565,0.94204236819772,0.0352621135450308,0.499090566737379,0.943848287128445,0,0.0155779546798135,0.00180591893072446,0.0312126810603707
166,"ivw",-0.342575885155849,0.140695852267125,0.014897206465061,-0.34257588515585,0.140695852267125,0.014897206465061,1.11022302462516e-16,0,2.25514051876985e-17,0
166,"egger",-0.51360656946447,0.198729166687199,0.0115708048821033,-0.51360656946447,0.198729166687199,0.0115708048821033,1.11022302462516e-16,5.55111512312578e-17,1.73472347597681e-17,2.79330669758369e-16
166,"weighted_median",-0.459890701504743,0.110389062904575,3.09869266853418e-05,-0.459890701504743,0.117971040809766,9.68561455165999e-05,0,0.00758197790519101,6.58692188312581e-05,0.0642698229425414
166,"simple_mode",0.0549943641321047,0.678819252743654,0.935630075497581,0.0549943641321047,0.653880482674691,0.933180776019638,0,0.0249387700689629,0.00244929947794381,0.0381396458982094
166,"weighted_mode",-0.383092672726224,0.638286396576518,0.550055595010645,-0.383092672726224,0.62079015029774,0.538896349420246,0,0.017496246278778,0.011159245590399,0.0281838335714356
167,"ivw",-0.0284823253667996,0.147119539505173,0.846489191239226,-0.0284823253667996,0.147119539505173,0.846489191239226,1.04083408558608e-17,0,1.11022302462516e-16,0
167,"egger",-0.112476452232793,0.19978767746664,0.575022992621966,-0.112476452232793,0.19978767746664,0.575022992621967,1.66533453693773e-16,2.77555756156289e-17,5.55111512312578e-16,1.38925363003248e-16
167,"weighted_median",-0.05739134434889,0.109999269527939,0.601849309878891,-0.05739134434889,0.10383412371644,0.580454183297255,1.38777878078145e-17,0.00616514581149936,0.021395126581636,0.05937494910956
167,"simple_mode",-0.236572535611646,0.833312647589478,0.77721596627522,-0.236572535611646,0.757818037739111,0.755709044797537,0,0.0754946098503665,0.0215069214776831,0.0996210252207753
167,"weighted_mode",-0.00688325019881203,0.7955832396274,0.993118198745591,-0.00688325019881203,0.788784695720264,0.993058885943074,0,0.00679854390713552,5.93128025165868e-05,0.00861901092151333
168,"ivw",-0.0930493842561707,0.143352288250901,0.516276384133597,-0.0930493842561707,0.143352288250901,0.516276384133597,2.77555756156289e-17,0,0,0
168,"egger",0.0881177295406466,0.201673771805656,0.663337768807632,0.0881177295406468,0.201673771805656,0.663337768807631,1.94289029309402e-16,0,6.66133814775094e-16,0
168,"weighted_median",-0.160796771846884,0.106721427105357,0.131888538425569,-0.160796771846884,0.107809984487891,0.13583470017591,0,0.00108855738253419,0.00394616175034121,0.0100969997139407
168,"simple_mode",-0.0419678767100945,0.898692868886822,0.962868233704324,-0.0419678767100945,0.847753955140875,0.960638892894024,0,0.0509389137459468,0.00222934081029957,0.0600869078074452
168,"weighted_mode",-0.0419678767100945,0.886975614681182,0.962378078290489,-0.0419678767100945,0.896433265320259,0.962774706259282,0,0.00945765063907711,0.00039662796879214,0.0105503120030896
169,"ivw",0.20263562778429,0.103712529280621,0.0507224923950538,0.20263562778429,0.103712529280621,0.0507224923950537,5.55111512312578e-17,0,5.55111512312578e-17,0
169,"egger",0.052854031509459,0.147359558528279,0.720783858557511,0.0528540315094592,0.147359558528279,0.72078385855751,2.98372437868011e-16,5.55111512312578e-17,1.55431223447522e-15,3.76705466449976e-16
169,"weighted_median",0.0270778033118692,0.0849483962012025,0.749911614435878,0.0270778033118692,0.0868760712885592,0.755281372005089,6.93889390390723e-18,0.0019276750873567,0.00536975756921132,0.0221887921353386
169,"simple_mode",0.269154960663826,0.695282742553724,0.699685702097262,0.269154960663826,0.704355009504514,0.703365923227643,0,0.00907226695079,0.00368022113038191,0.0128802476426937
169,"weighted_mode",0.0832409200807181,0.675005047942335,0.902160012733211,0.0832409200807181,0.726547168038282,0.909069038148967,0,0.0515421200959466,0.006909025415756,0.0709411891799306
170,"ivw",0.20413118930295,0.135648435853048,0.132361431136498,0.20413118930295,0.135648435853048,0.132361431136498,2.77555756156289e-17,2.77555756156289e-17,0,2.04614048375002e-16
170,"egger",0.0363096756655775,0.187904138184256,0.847264605381973,0.0363096756655777,0.187904138184256,0.847264605381973,2.22044604925031e-16,0,8.88178419700125e-16,0
170,"weighted_median",-0.131871698489068,0.107086397748501,0.218154068747217,-0.131871698489068,0.106250752117674,0.214555286551353,5.55111512312578e-17,0.000835645630826845,0.00359878219586343,0.00786484438153769
170,"simple_mode",0.0461604623955164,1.41777834577621,0.974106913498843,0.0461604623955164,1.37084613281291,0.973220772727384,0,0.0469322129632956,0.000886140771459654,0.0342359451144184
170,"weighted_mode",0.0461604623955164,1.4153729504972,0.974062924545072,0.0461604623955164,1.33379482037513,0.972477172614673,0,0.0815781301220686,0.00158575193039867,0.0611624283404585
171,"ivw",0.0112922342552809,0.126758358406094,0.929014572074071,0.0112922342552809,0.126758358406094,0.929014572074072,4.16333634234434e-17,5.55111512312578e-17,3.33066907387547e-16,4.3792892184212e-16
171,"egger",-0.166136986968066,0.176657323461704,0.349818984310154,-0.166136986968066,0.176657323461704,0.349818984310154,2.77555756156289e-17,5.55111512312578e-17,0,3.1423068199769e-16
171,"weighted_median",0.0778115704448523,0.0939636664284528,0.40761231300591,0.0778115704448523,0.0959738552831356,0.417504661343169,0,0.00201018885468275,0.00989234833725922,0.0209451714610445
171,"simple_mode",0.0422569628156786,1.89894677047698,0.982300993678394,0.0422569628156786,1.85731261095966,0.98190431519114,0,0.0416341595173197,0.000396678487253777,0.0224163446000659
171,"weighted_mode",0.0422569628156786,1.87002525289705,0.982027310423266,0.0422569628156786,1.8754528629416,0.982079314937979,0,0.00542761004454584,5.20045147128778e-05,0.00289402637186667
172,"ivw",-0.201067201818715,0.191674502657557,0.294176561173452,-0.201067201818715,0.191674502657557,0.294176561173452,8.32667268468867e-17,0,2.77555756156289e-16,0
172,"egger",-0.321750284304544,0.282049677066145,0.257374370976164,-0.321750284304544,0.282049677066145,0.257374370976165,3.88578058618805e-16,5.55111512312578e-17,5.55111512312578e-16,1.96813383403519e-16
172,"weighted_median",0.0734772935348431,0.13566555173374,0.588089872673167,0.0734772935348431,0.140039608452974,0.599799150104391,0,0.0043740567192346,0.0117092774312241,0.0312344255140032
172,"simple_mode",0.288414145417202,0.59130809686214,0.627040228440442,0.288414145417205,0.606981743955725,0.635950906195078,2.66453525910038e-15,0.0156736470935848,0.00891067775463572,0.0258222710150044
172,"weighted_mode",0.166207945968883,0.527942159101043,0.753706161841487,0.166207945968886,0.510444886553754,0.745556156701261,2.692290834716e-15,0.0174972725472891,0.00815000514022601,0.0342784755185248
173,"ivw",0.188683032115584,0.130015283930278,0.14671378838838,0.188683032115584,0.130015283930278,0.14671378838838,0,2.77555756156289e-17,2.77555756156289e-17,2.1347932932649e-16
173,"egger",0.405749279887927,0.168665344881067,0.0184512786846553,0.405749279887926,0.168665344881067,0.0184512786846553,2.77555756156289e-16,8.32667268468867e-17,0,4.93680114937669e-16
173,"weighted_median",0.209515552301048,0.0900543472121521,0.0199894586214994,0.209515552301048,0.0939031888086022,0.0256687601221157,0,0.00384884159645009,0.0056793015006163,0.0409873364822038
173,"simple_mode",-0.76035112436668,1.01831863902925,0.457422741839217,-0.76035112436668,0.860075726992004,0.379285041123913,0,0.158242912037249,0.0781377007153042,0.183987185164127
173,"weighted_mode",0.297879206603715,0.919611942812846,0.746834744939588,0.297879206603715,0.912533722710188,0.744940303601687,0,0.00707822010265824,0.00189444133790095,0.00775666687871678
174,"ivw",0.0386570964154644,0.137027686317306,0.777857957942538,0.0386570964154644,0.137027686317306,0.777857957942538,2.08166817117217e-17,0,1.11022302462516e-16,0
174,"egger",0.0145087545765687,0.183618222413487,0.937217310444298,0.0145087545765688,0.183618222413487,0.937217310444297,4.68375338513738e-17,5.55111512312578e-17,2.22044604925031e-16,3.02318312973606e-16
174,"weighted_median",0.102171353496638,0.0664851500623936,0.12435343959015,0.102171353496638,0.0706216236726986,0.147968861625558,1.38777878078145e-17,0.00413647361030504,0.0236154220354077,0.0585723379778954
174,"simple_mode",0.19612855303025,1.48237651786191,0.895069710451153,0.19612855303025,1.47518538639101,0.894561239526879,0,0.00719113147089967,0.000508470924274196,0.00487473068621736
174,"weighted_mode",0.19612855303025,1.46371863209909,0.89374020579809,0.19612855303025,1.46083602646907,0.893531798718146,0,0.00288260563001419,0.000208407079944628,0.00197325748939915
175,"ivw",0.00998564432007605,0.169469641121735,0.953013510640518,0.0099856443200761,0.169469641121735,0.953013510640518,4.68375338513738e-17,8.32667268468867e-17,2.22044604925031e-16,4.91337128560234e-16
175,"egger",0.0404809784205044,0.244383580274883,0.868854029393837,0.0404809784205041,0.244383580274883,0.868854029393838,2.42861286636753e-16,5.55111512312578e-17,6.66133814775094e-16,2.27147630658405e-16
175,"weighted_median",-0.0503467580921695,0.11519073627775,0.662058423865685,-0.0503467580921694,0.115939020796074,0.664105415604851,4.85722573273506e-17,0.000748284518323802,0.00204699173916678,0.00645412142681423
175,"simple_mode",0.1948939110833,2.64896562037261,0.941531071643069,0.1948939110833,2.42972965188444,0.936266355124621,0,0.219235968488168,0.00526471651844762,0.0902306017124718
175,"weighted_mode",0.1948939110833,2.71851630385792,0.943024317665552,0.1948939110833,2.45537700836967,0.93693065600199,0,0.263139295488249,0.00609366166356207,0.107168591459187
176,"ivw",0.239039193545025,0.117196546870271,0.0413858303760475,0.239039193545025,0.117196546870271,0.0413858303760474,1.38777878078145e-16,2.77555756156289e-17,1.04083408558608e-16,2.36829295374654e-16
176,"egger",0.31144525773114,0.168516680584322,0.0682750821041757,0.31144525773114,0.168516680584322,0.0682750821041755,3.33066907387547e-16,8.32667268468867e-17,1.66533453693773e-16,4.94115636257277e-16
176,"weighted_median",0.0466377661953788,0.11525358558885,0.685732230755098,0.0466377661953788,0.117828456346739,0.692244667592937,0,0.00257487075788895,0.00651243683783831,0.0218527072128635
176,"simple_mode",0.143739444400277,1.41536048194018,0.919359469016148,0.143739444400277,1.38996510062356,0.917891385930571,0,0.0253953813166146,0.00146808308557689,0.0182705172275345
176,"weighted_mode",0.143739444400277,1.40527974375564,0.918783028217138,0.143739444400277,1.46576388925228,0.92212331860406,0,0.0604841454966356,0.00334029038692263,0.0412645897065251
177,"ivw",-0.137828530813683,0.118722022522655,0.245668403925325,-0.137828530813683,0.118722022522655,0.245668403925325,8.32667268468867e-17,5.55111512312578e-17,5.55111512312578e-17,4.67572486146493e-16
177,"egger",0.0238485458370873,0.177214339753502,0.893286239185923,0.0238485458370876,0.177214339753502,0.893286239185922,2.39391839684799e-16,0,9.99200722162641e-16,0
177,"weighted_median",0.0502199279553784,0.112500868301571,0.655311283652864,0.0502199279553784,0.111398828150079,0.652125055437559,0,0.00110204015149193,0.00318622821530501,0.00989274456287126
177,"simple_mode",-0.102067031209509,10.7285836440934,0.992432783842831,-0.102067031209509,9.45282273278679,0.991411543771353,0,1.27576091130659,0.0010212400714783,0.134960841578216
177,"weighted_mode",-0.102067031209509,10.5093284123718,0.992274914624416,-0.102067031209509,9.87305844372074,0.991777088346696,0,0.636269968651112,0.000497826277720104,0.0644450726467419
178,"ivw",-0.124149379206123,0.106460651295287,0.243552700230855,-0.124149379206123,0.106460651295287,0.243552700230855,1.38777878078145e-17,5.55111512312578e-17,3.88578058618805e-16,5.21424118262138e-16
178,"egger",-0.16556631420063,0.159551800503538,0.302537809778808,-0.16556631420063,0.159551800503539,0.302537809778809,0,1.38777878078145e-16,3.33066907387547e-16,8.69798257620206e-16
178,"weighted_median",-0.076929807799574,0.10945353445581,0.482147006572083,-0.0769298077995741,0.103954423830835,0.45927936578513,2.77555756156289e-17,0.00549911062497484,0.0228676407869529,0.0528992458649335
178,"simple_mode",0.0519747016530903,2.12528906563193,0.980549540940652,0.0519747016530903,1.97105592651401,0.979027906246259,0,0.154233139117918,0.0015216346943927,0.0782489918440282
178,"weighted_mode",-0.0972301422855171,2.10179022212305,0.963216381956604,-0.0972301422855171,2.01420467623278,0.961618116595228,0,0.0875855458902737,0.00159826536137542,0.0434839353337652
179,"ivw",-0.00803193797099477,0.140140245185693,0.95429540958215,-0.00803193797099479,0.140140245185693,0.95429540958215,2.08166817117217e-17,5.55111512312578e-17,1.11022302462516e-16,3.96111417942096e-16
179,"egger",-0.209876092988642,0.204480563171331,0.307802905114251,-0.209876092988642,0.204480563171331,0.307802905114251,1.11022302462516e-16,8.32667268468867e-17,4.44089209850063e-16,4.07210962037106e-16
179,"weighted_median",-0.000146039808221049,0.102012464286632,0.998857758517492,-0.000146039808221049,0.100784107188391,0.998843836883457,0,0.00122835709824108,1.392163403513e-05,0.0121880039671827
179,"simple_mode",0.275831861506589,11.9279786372692,0.981607613912852,0.275831861506589,11.1620696640726,0.980345833205811,0,0.765908973196625,0.00126178070704097,0.0686171110060226
